reactions,data_type,kcat,MW,kcat_MW
SSALx,DLkcat,53.2097,99434.6144000002,1926.4410201202488
NI2uabcpp_num1,DLkcat,53.0493,,
TREHpp,DLkcat,52.9519,63635.9564000002,2995.583798595968
3NTD2pp_num1,DLkcat,51.8008,,
APPLDHr,DLkcat,50.9722,77423.49420000007,2370.080579494174
RNTR3c2_num1,DLkcat,50.9722,,
MPTSS,DLkcat,50.8034,53437.136999999966,3422.5680915502667
ACt2rpp,DLkcat,50.7571,,
ALLTN,DLkcat,49.7643,198404.25840000025,902.9618690885908
P5CD,DLkcat,49.7179,287626.8672000005,622.2799759368227
THZPSN3,DLkcat,49.6459,,
UDPGALPpp,DLkcat,49.5466,60823.23910000007,2932.5593743329555
LPLIPAL2ATG181,DLkcat,48.5566,,
MALTptspp,DLkcat,48.3509,,
ISETACabcpp_num1,DLkcat,48.0892,,
DURADx_reverse,DLkcat,47.8523,178794.73340000008,963.4975075837436
SDPTA_reverse_num1,DLkcat,47.4251,183096.4256,932.4614581662267
ACOATA,DLkcat,46.734,75668.89910000008,2223.402243207736
MSO3abcpp,DLkcat,46.0069,,
HYD2pp_num1,DLkcat,45.7136,,
PLIPA2G181pp,DLkcat,45.3915,66325.42739999999,2463.751933545777
I2FE2SR,DLkcat,44.7111,117874.8648,1365.5155428861203
GTHS,DLkcat,44.6556,142241.95040000006,1130.1881023701144
DAGK180,DLkcat,43.8226,39733.57499999997,3970.479877534306
PGSA120,DLkcat,43.8226,,
PUNP3_reverse_num1,DLkcat,42.8264,29834.296999999995,5167.711510011449
METDabcpp,DLkcat,42.8264,,
NADH9_num2,DLkcat,42.8264,47358.13240000004,3255.513513450963
AM3PA,DLkcat,42.7921,,
TRDR_num1,DLkcat,42.7731,81051.75490000007,1899.8127824620349
YUMPS_reverse,DLkcat,42.7562,98728.4766,1559.046845456947
HACD4_reverse_num1,DLkcat,42.1838,159185.90680000064,953.9894771639382
ORNabcpp,DLkcat,42.137,108162.42719999998,1402.4574330188482
GLNabcpp,DLkcat,41.3802,,
EAR161y,DLkcat,41.3169,111454.54440000004,1334.5426227411858
PMDPHT_num2,DLkcat,41.3155,,
ACACCT_num1,DLkcat,41.116,92970.71840000009,1592.088375214705
QUINDHyi,DLkcat,40.7963,62454.90920000002,2351.56342201519
ALATA_L_num1,DLkcat,40.6082,91033.6618000001,1605.884209306846
CADVtpp,DLkcat,39.7847,,
GLCTR1,DLkcat,39.4562,,
3OAS141,DLkcat,39.3197,85225.74560000013,1660.8938883838848
ILEabcpp,DLkcat,39.2025,,
DDGALK,DLkcat,38.9516,,
GLYBabcpp_num1,DLkcat,38.8403,133685.23660000003,1045.927609930265
CTPS2,DLkcat,38.8371,120746.88220000012,1157.9061707648784
UPPRT,DLkcat,38.8371,45065.99520000001,3102.4181176853267
PLIPA1E160pp,DLkcat,38.5124,66325.42739999999,2090.3693415174284
PPPNt2rpp_reverse,DLkcat,37.917,,
K2L4Aabcpp,DLkcat,37.917,128919.95840000037,1058.805802407082
FA140ACPHi,DLkcat,37.8438,,
IPDPS,DLkcat,37.684,69548.29440000003,1950.6215237968502
GLYCL,DLkcat,37.2716,259708.21760000076,516.648110868247
RNDR3b_num1,DLkcat,37.2002,,
ACOTA_reverse_num1,DLkcat,37.1174,183096.4256,729.7938207265584
TKT2_num1,DLkcat,36.8571,144421.80980000074,918.7363057127353
ARMEPNS,DLkcat,36.8044,,
FBA3_reverse,DLkcat,36.8036,78293.58620000008,1692.2581584339266
PLIPA2G161pp,DLkcat,36.7086,66325.42739999999,1992.462999190564
PAPSR2_num1,DLkcat,36.6613,,
ENLIPAabctex,DLkcat,36.5893,408235.6288000008,322.6604213532078
PSSA140,DLkcat,36.5893,52801.13629999995,2494.671312594463
MDDEP3pp_num1,DLkcat,36.4864,,
MALTTRabcpp,DLkcat,36.4273,173614.75830000007,755.3406247491804
UACGALPpp,DLkcat,36.3731,60823.23910000007,2152.847528963643
GART,DLkcat,36.21,84866.36140000008,1536.0149516201584
CITt7pp,DLkcat,36.1362,,
SLNTabcpp_num1,DLkcat,35.9068,141501.13800000006,913.5225470766175
UGMDDS,DLkcat,35.906,47446.580300000096,2724.3607270048024
TRPt2rpp_num1,DLkcat,35.5764,,
