reactions,data_type,kcat,MW,kcat_MW
R352_num1,DLkcat,25.5926,,
R791,DLkcat,25.5926,,
R209,DLkcat,25.1321,,
R1266,DLkcat,25.0805,,
R1265,DLkcat,25.0805,,
R1223,DLkcat,24.968,,
R1580,DLkcat,24.9045,,
R1264,DLkcat,24.7913,,
R451_num1,DLkcat,24.5437,,
R199_num1,DLkcat,24.3996,,
R873,DLkcat,24.1028,,
R1067,DLkcat,23.9921,,
R186_num1,DLkcat,23.9921,,
R183_num1,DLkcat,23.9921,,
R1371,DLkcat,23.9626,,
R99_num1,DLkcat,23.6804,,
R90,DLkcat,23.6804,,
R817_num1,DLkcat,23.6209,,
R795_num1,DLkcat,23.58,,
R141,DLkcat,23.5629,,
R1214_num1,DLkcat,23.4773,,
R198_num1,DLkcat,23.475,53445.10480000009,1581.2486534781733
R602_num1,DLkcat,23.4254,,
R1530_num1,DLkcat,23.2895,,
R316,DLkcat,23.2694,,
R313,DLkcat,23.2694,,
R317,DLkcat,23.2694,,
R314,DLkcat,23.2694,,
R315_num1,DLkcat,23.2694,,
R311,DLkcat,23.2694,,
R310,DLkcat,23.2694,,
R309,DLkcat,23.2694,,
R307,DLkcat,23.2694,,
R1071_num1,DLkcat,23.255,,
R846_num1,DLkcat,23.1556,,
R30,DLkcat,23.1428,,
R693_num1,DLkcat,23.0742,,
R575_num1,DLkcat,23.0506,,
R584_num1,DLkcat,23.0506,,
R611_num1,DLkcat,23.0506,,
R593_num1,DLkcat,23.0506,,
R292_num1,DLkcat,22.6905,,
R118,DLkcat,22.5427,,
R909_num1,DLkcat,22.2385,,
R1372_num1,DLkcat,22.184,,
R32_num1,DLkcat,22.1821,,
R901_num1,DLkcat,22.0999,212159.71400000027,374.99880868052026
R1061,DLkcat,21.9474,,
R1506,DLkcat,21.8812,,
R367,DLkcat,21.7744,,
R1484_num1,DLkcat,21.4207,,
R210,DLkcat,21.4198,,
R1631,DLkcat,21.41,,
R1182,DLkcat,21.39,,
R1086,DLkcat,21.3022,,
R1512,DLkcat,21.2614,,
R657_num1,DLkcat,21.2106,,
R755,DLkcat,21.1784,,
R622_num1,DLkcat,21.1673,,
R1348,DLkcat,21.0807,,
R1213_num1,DLkcat,20.9367,,
R1209,DLkcat,20.7467,,
R683,DLkcat,20.5689,,
R195,DLkcat,20.5453,,
R196_num1,DLkcat,20.5453,,
R200,DLkcat,20.5453,,
R273,DLkcat,20.5453,,
R193_num1,DLkcat,20.5453,,
R1002,DLkcat,20.4477,,
R320,DLkcat,20.0913,,
R732_num1,DLkcat,20.0775,,
R330,DLkcat,19.8063,,
R1515,DLkcat,19.4906,,
R1006,DLkcat,19.4598,,
R192,DLkcat,19.4588,,
R19_num1,DLkcat,19.3475,,
R562_num1,DLkcat,19.2883,,
R561_num1,DLkcat,19.2883,,
R1090_num1,DLkcat,19.198,,
R1352,DLkcat,19.0271,,
R250,DLkcat,18.9874,184536.57500000013,370.41242366181314
R326,DLkcat,18.9375,,
R1130,DLkcat,18.9021,,
R1089_num1,DLkcat,18.832,,
R1379,DLkcat,18.6806,,
R155_num1,DLkcat,18.6514,,
R1247,DLkcat,18.6199,,
R740,DLkcat,18.6108,,
R1539,DLkcat,18.5975,,
R351,DLkcat,18.5546,149842.11560000054,445.779610976073
R1168_num1,DLkcat,18.5461,,
R1164_num1,DLkcat,18.5461,,
R1173_num1,DLkcat,18.5461,,
R447,DLkcat,18.476,,
R446,DLkcat,18.476,,
R1176,DLkcat,18.4226,,
R280_num1,DLkcat,18.2879,,
R279,DLkcat,18.2879,,
R1009_num1,DLkcat,18.2673,,
R1113_num1,DLkcat,18.1832,,
R523_num1,DLkcat,18.1614,,
R1042,DLkcat,18.1501,,
R822_num1,DLkcat,18.1056,,
R641_num1,DLkcat,17.9728,,
R888_num1,DLkcat,17.8833,,
R1123_num1,DLkcat,17.8492,,
R353,DLkcat,17.8326,,
R1326,DLkcat,17.7633,50237.49770000002,1272.9113297376668
R1563,DLkcat,17.7373,,
R181,DLkcat,17.7364,,
R262_num1,DLkcat,17.7072,,
R775_num1,DLkcat,17.6721,,
R1065,DLkcat,17.5853,,
R835,DLkcat,17.5567,,
R836_num1,DLkcat,17.5567,,
R1216_num1,DLkcat,17.4517,,
R406_num1,DLkcat,17.2778,,
R1588,DLkcat,17.2322,,
R86,DLkcat,17.2184,,
R1233,DLkcat,17.175,,
R1628_num1,DLkcat,17.0338,,
R132,DLkcat,17.0144,,
R677_num1,DLkcat,16.8121,,
R376,DLkcat,16.8114,,
R197_num1,DLkcat,16.7901,,
R1442_num1,DLkcat,16.7787,128701.6237000005,469.32834461201725
R178,DLkcat,16.7606,,
R1102_num1,DLkcat,16.7458,128701.6237000005,468.4080765019887
R1098_num1,DLkcat,16.7458,,
R1384,DLkcat,16.7169,,
R816,DLkcat,16.6727,,
R411_num1,DLkcat,16.5746,,
R228,DLkcat,16.559,,
R650_num1,DLkcat,16.5409,,
R1448,DLkcat,16.4947,,
R529_num1,DLkcat,16.4692,,
R1638_num1,DLkcat,16.3067,,
R1315,DLkcat,16.1865,,
R933,DLkcat,16.1773,,
R924_num1,DLkcat,16.1773,,
R1320,DLkcat,16.138,100833.68430000004,576.1646061364831
R1092_num1,DLkcat,16.138,,
R1088,DLkcat,16.1096,,
R1482,DLkcat,16.0381,,
R754_num1,DLkcat,15.7703,,
R82_num1,DLkcat,15.7521,,
R701_num1,DLkcat,15.7296,,
R1587_num1,DLkcat,15.6769,,
R1014_num1,DLkcat,15.6768,40756.21910000006,1384.7329621407378
R1434_num1,DLkcat,15.6768,,
R1007,DLkcat,15.6768,,
R113,DLkcat,15.6061,82982.13830000011,677.036783468858
R332_num1,DLkcat,15.5922,,
R741,DLkcat,15.5807,,
R731,DLkcat,15.5807,44086.13850000007,1272.2937845871877
R733_num1,DLkcat,15.5807,,
R735,DLkcat,15.5807,,
R734_num1,DLkcat,15.5807,,
R736_num1,DLkcat,15.5807,,
R412,DLkcat,15.4899,91901.5822000001,606.7756252405405
R206_num1,DLkcat,15.3845,,
R364_num1,DLkcat,15.3126,,
R613_num1,DLkcat,15.2707,,
R102,DLkcat,15.1817,,
R256,DLkcat,15.1817,,
R324,DLkcat,15.1817,,
R555_num1,DLkcat,15.1817,,
R1567_num1,DLkcat,15.1668,,
R1565,DLkcat,15.1668,,
R1562_num1,DLkcat,15.1668,,
R205,DLkcat,15.0952,,
R396_num1,DLkcat,15.0262,,
R1016,DLkcat,15.0155,,
R1440,DLkcat,15.0155,70885.68599999999,762.5770878481729
R1483,DLkcat,14.9922,,
R245_num1,DLkcat,14.9545,,
R1465_num1,DLkcat,14.9286,410983.1840000028,130.7668101573704
R1367,DLkcat,14.8187,93839.453,568.4956411670473
R237_num1,DLkcat,14.745,,
R133_num1,DLkcat,14.745,,
R408,DLkcat,14.6845,,
R1524,DLkcat,14.6541,,
R767_num1,DLkcat,14.6541,,
R620_num1,DLkcat,14.601,,
R1408,DLkcat,14.4277,,
R1409,DLkcat,14.4277,,
R1582_num1,DLkcat,14.3463,,
R905_num1,DLkcat,14.3021,,
R703_num1,DLkcat,14.2772,,
R691_num1,DLkcat,14.2059,,
R497_num1,DLkcat,14.0329,,
R1311,DLkcat,14.0265,61276.98259999997,824.0516725443335
R430,DLkcat,13.9414,,
R331,DLkcat,13.9085,,
R1004_num1,DLkcat,13.8656,,
R203,DLkcat,13.8656,,
R1436_num1,DLkcat,13.8045,,
R729,DLkcat,13.8023,,
R638_num1,DLkcat,13.5934,,
R1462,DLkcat,13.4456,,
R1248,DLkcat,13.4417,,
R1327,DLkcat,13.4417,50237.49770000002,963.2271155097754
R112,DLkcat,13.4363,82982.13830000011,582.9047189062364
R1155_num1,DLkcat,13.4026,,
R1459_num1,DLkcat,13.3784,,
R49,DLkcat,13.3256,,
R687,DLkcat,13.1026,,
R1504,DLkcat,13.0662,,
R511,DLkcat,13.0241,,
R340,DLkcat,12.974,,
R646_num1,DLkcat,12.9442,,
R252_num1,DLkcat,12.943,120250.79000000012,387.4801986747858
R1049,DLkcat,12.8241,36014.36019999998,1281.8986577470846
R333,DLkcat,12.7798,,
R286,DLkcat,12.7668,,
R1304,DLkcat,12.5709,100833.68430000004,448.8107353625676
R1627,DLkcat,12.506,,
R1656_num1,DLkcat,12.5051,,
R117_num1,DLkcat,12.4223,331940.1000000001,134.72394567574085
R477_num1,DLkcat,12.4222,,
R954,DLkcat,12.4029,,
R1139_num1,DLkcat,12.3591,,
R1244_num1,DLkcat,12.2855,,
R955,DLkcat,12.2855,,
R1464,DLkcat,12.2451,,
R1261,DLkcat,12.1846,,
R299,DLkcat,12.1507,,
R857_num1,DLkcat,12.1489,,
R1127,DLkcat,12.117,,
R1616,DLkcat,12.0532,,
R1617,DLkcat,12.0532,,
R154_num1,DLkcat,12.0266,,
R1339,DLkcat,12.0066,,
R482_num1,DLkcat,12.0001,,
R207,DLkcat,11.9521,,
R1393,DLkcat,11.9307,,
R994,DLkcat,11.9294,,
R1178,DLkcat,11.9294,,
R1644_num1,DLkcat,11.8686,,
R1012_num1,DLkcat,11.8686,,
R1269,DLkcat,11.8686,,
R1534,DLkcat,11.8593,,
R706_num1,DLkcat,11.8593,,
R425,DLkcat,11.8337,100833.68430000004,422.49095920419506
R957,DLkcat,11.7874,,
R10_num1,DLkcat,11.7771,40044.49539999999,1058.761249867067
R270,DLkcat,11.761,,
R1255_num1,DLkcat,11.7593,,
R547,DLkcat,11.742,,
R934,DLkcat,11.7072,,
R1518,DLkcat,11.6395,,
R1458,DLkcat,11.5987,,
R23,DLkcat,11.4321,,
R33_num1,DLkcat,11.4321,,
R370,DLkcat,11.325,,
R1375,DLkcat,11.2865,50645.429,802.2718101568456
R1051,DLkcat,11.2235,,
R1032,DLkcat,11.1622,,
R1057,DLkcat,11.0845,,
R1037,DLkcat,11.0246,,
R839_num1,DLkcat,11.0109,,
R365_num1,DLkcat,11.0054,,
R483_num1,DLkcat,10.9972,,
R1526_num1,DLkcat,10.9626,,
R72,DLkcat,10.9013,,
R849,DLkcat,10.8931,,
R1112_num1,DLkcat,10.8892,,
R1362,DLkcat,10.8557,,
R675_num1,DLkcat,10.8491,,
R127,DLkcat,10.8333,,
R116,DLkcat,10.8292,,
R1522_num1,DLkcat,10.8173,,
R1159_num1,DLkcat,10.7877,,
R939,DLkcat,10.74,,
R323_num1,DLkcat,10.74,,
R1150_num1,DLkcat,10.74,,
R554_num1,DLkcat,10.74,,
R884_num1,DLkcat,10.6984,,
R188_num1,DLkcat,10.6771,,
R1538_num1,DLkcat,10.6442,,
